animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
424852,EAAAG1141003001,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,頭份市廣興里,,OPEN,,,2025-10-03,2999-12-31,2025-10-08,2025-10-03,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1759457905371.png,,2025-10-08,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
415306,OAAAG1140723008,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,棕黑色,CHILD,T,F,,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2025-08-02,2999-12-31,2025-10-08,2025-07-23,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1753249308906.png,,2025-10-08,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
415298,OAAAG1140723005,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,棕色,CHILD,T,F,,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2025-08-02,2999-12-31,2025-10-08,2025-07-23,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1753242708937.png,,2025-10-08,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
415301,OAAAG1140723007,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,棕黑色,CHILD,T,F,,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2025-08-02,2999-12-31,2025-10-08,2025-07-23,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1753243110099.png,,2025-10-08,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
425338,AAACG1141008008,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,黑白色,CHILD,F,F,深坑區文山路一段35號,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425334,AAACG1141008007,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,CHILD,T,F,新店區,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425312,AAACG1141008006,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,CHILD,T,F,新店區安康路三段359巷,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425302,AAACG1141008005,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,BIG,黑白色,ADULT,T,F,烏來區新烏路五段78號,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425301,AAACG1141008004,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃白色,CHILD,T,F,新店區安泰路,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425297,FAABG11311220007,10,68,臺中市動物之家后里園區,貓,混種貓                 ,M,SMALL,黃色,ADULT,T,F,黎明路二段,,OPEN,,,2025-10-08,2999-12-31,2025-10-08,2025-10-08,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1732600744635.png,,2025-10-08,臺中市后里區堤防路370號,(04)25588024
425298,AAACG1141008003,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃白色,CHILD,T,F,新店區安泰路,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425296,AAACG1141008002,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑白色,CHILD,F,F,新店區安泰路,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
425290,AAACG1141008001,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,灰黑色,CHILD,T,F,烏來區溫泉街71號,,OPEN,,,2025-10-08,2999-12-31,,2025-10-08,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
379656,OAAAG1131028005,19,79,花蓮縣狗貓躍動園區,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,T,F,中山路一段52號,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2024-12-11,2999-12-31,2025-10-08,2024-10-28,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1735977120495.png,,2025-10-08,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
408252,VAAAG114060408,2,49,臺北市動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,ADULT,F,F,聚葉里中山北路二段１１５巷,,OPEN,收容所在位置「TAS浪愛滿屋」認養站；無睪丸，114.6.12 開放認養,,2025-06-12,2999-12-31,2025-10-08,2025-06-04,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1749022727395.png,,2025-10-08,臺北市內湖區安美街191號,(02)87913254
418127,W140812-11,16,73,臺南市動物之家灣裡站,狗,瑪爾濟斯犬           ,M,MEDIUM,白色,ADULT,T,F,中山路與智慧綠能大道交叉口86快速道路橋下,,OPEN,目前在東森寵物雲(永康店)開放認養,,2025-10-08,2999-12-31,2025-10-08,2025-08-12,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1754992120539.png,,2025-10-08,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
424909,EAAAG1141003007,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,頭屋鄉明德村,,OPEN,,,2025-10-03,2999-12-31,2025-10-08,2025-10-01,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1759469127980.png,,2025-10-08,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
415055,AAAHG1140721013,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃白色,ADULT,F,F,五股區五股永安大橋,,OPEN,,,,2999-12-31,2025-10-08,2025-07-21,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1753091028855.png,,2025-10-08,新北市五股區外寮路9-9號,(02)82925265
415230,1141291,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黑白色,ADULT,N,F,茄苳路,,OPEN,,,2025-07-22,2999-12-31,2025-07-23,2025-07-22,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1753239307737.png,,2025-07-23,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
414419,1141246,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黑白色,ADULT,N,F,復興路,,OPEN,,,2025-07-16,2999-12-31,2025-07-16,2025-07-15,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1752634225052.png,,2025-07-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
416551,1141367,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,棕色,ADULT,N,F,中山路二段,,OPEN,,,2025-07-31,2999-12-31,2025-07-31,2025-07-31,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1753952427332.png,,2025-07-31,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
413030,1141167,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黃色,ADULT,N,F,聖母護校,,OPEN,,,2025-07-03,2999-12-31,2025-07-03,2025-07-03,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1751520920652.png,,2025-07-03,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
293621,1120194,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,擺厘路,,OPEN,,,2023-02-04,2999-12-31,2023-02-04,2023-02-04,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1675476731847.png,,2023-02-04,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
393694,1140262,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黃色,ADULT,N,F,踏踏二路,,OPEN,,,2025-02-14,2999-12-31,2025-02-14,2025-02-14,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1739522319575.png,,2025-02-14,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
400912,1140535,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,孝威南路,,OPEN,,,2025-04-09,2999-12-31,2025-04-09,2025-04-09,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1744189693003.png,,2025-04-09,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
400913,1140536,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,孝威南路,,OPEN,,,2025-04-09,2999-12-31,2025-04-09,2025-04-09,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1744189738705.png,,2025-04-09,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
361132,1131143,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,武暖路,,OPEN,,,2024-06-06,2999-12-31,2024-06-06,2024-06-06,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1717663957105.png,,2024-06-06,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
370051,1131579,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑白色,CHILD,F,F,順安國小,,OPEN,,,2024-08-14,2999-12-31,2024-08-14,2024-08-14,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1723624259320.png,,2024-08-14,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
420562,1141506,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,行健七路,,OPEN,,,2025-09-02,2999-12-31,2025-09-02,2025-09-02,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1756792899487.png,,2025-09-02,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
391645,1140155,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黃色,ADULT,N,F,行健五路,,OPEN,,,2025-01-23,2999-12-31,2025-01-23,2025-01-23,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1737612759677.png,,2025-01-23,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
393023,1140230,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,棕白色,ADULT,T,F,林尾路,,OPEN,,,2025-02-11,2999-12-31,2025-02-11,2025-02-11,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1739253590232.png,,2025-02-11,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
362761,1131236,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,建蘭北路,,OPEN,,,2024-06-19,2999-12-31,2024-06-19,2024-06-19,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1718787500749.png,,2024-06-19,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
377989,1131967,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,協天路,,OPEN,,,2024-10-15,2999-12-31,2024-10-15,2024-10-15,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1728984541584.png,,2024-10-15,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
417387,1141406,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,白色,ADULT,N,F,慈安路,,OPEN,,,2025-08-07,2999-12-31,2025-08-07,2025-08-07,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1754546975220.png,,2025-08-07,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
366268,1131390,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,三吉中路,,OPEN,,,2024-07-16,2999-12-31,2024-07-16,2024-07-16,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1721100012138.png,,2024-07-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
387778,1132560,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,虎斑色,ADULT,T,F,中興二路,,OPEN,,,2024-12-24,2999-12-31,2024-12-24,2024-12-24,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1735019363312.png,,2024-12-24,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
408917,1141011,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,大湖二路,,OPEN,,,2025-06-09,2999-12-31,2025-06-09,2025-06-09,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1749459975687.png,,2025-06-09,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
405918,1140808,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,N,F,西安街,,OPEN,,,2025-05-16,2999-12-31,2025-05-16,2025-05-16,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747374690446.png,,2025-05-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
405916,1140807,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,虎斑色,ADULT,N,F,西安街,,OPEN,,,2025-05-16,2999-12-31,2025-05-16,2025-05-16,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747374635743.png,,2025-05-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
405914,1140806,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,西安街,,OPEN,,,2025-05-16,2999-12-31,2025-05-16,2025-05-16,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747374568935.png,,2025-05-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
422482,1141574,5,78,宜蘭縣流浪動物中途之家,狗,威爾斯柯基犬              ,M,MEDIUM,三花色,ADULT,F,F,廣興路,,OPEN,,,2025-10-07,2999-12-31,2025-10-01,2025-09-15,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1758004308609.png,,2025-10-01,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
412470,1141143,5,78,宜蘭縣流浪動物中途之家,狗,米格魯犬,F,MEDIUM,三花色,ADULT,F,F,蘇花路二段,,OPEN,,,2025-07-25,2999-12-31,2025-07-15,2025-06-30,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1751250461943.png,,2025-07-15,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
404299,1140703,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黃色,ADULT,N,F,延平路,,OPEN,,,2025-05-05,2999-12-31,2025-05-06,2025-05-05,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1746501084042.png,,2025-05-06,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
422114,PAAAG1140910003,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,BIG,黑白色,ADULT,T,F,,,OPEN,,,2025-09-26,2999-12-31,2025-10-07,2025-09-10,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1757819913781.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
425066,HAAAG1141003C1,12,70,南投縣公立動物收容所,貓,混種貓                 ,M,SMALL,黑白色,ADULT,T,F,仁和路,,OPEN,,,2025-10-07,2999-12-31,2025-10-07,2025-10-03,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1759806637493.png,,2025-10-07,南投縣南投市嶺興路36-1號,(049)2225440
424663,PAAAG1141001001,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,MEDIUM,黑色,CHILD,F,F,文山路225巷,,OPEN,,,2025-10-17,2999-12-31,2025-10-07,2025-10-01,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1759365063615.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
424988,AAACG1141004002,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,BIG,黃虎斑色,CHILD,T,F,新店區中央路133巷32弄,,OPEN,,,2025-10-04,2999-12-31,2025-10-07,2025-10-04,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1759551127346.png,,2025-10-07,新北市新店區安泰路235號,(02)22159462
163498,109052703,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,棕黑色,ADULT,T,F,竹子湖路,,OPEN,急傷回(車禍、右側腹撕裂傷)；單側隱睪,,2021-04-10,2999-12-31,2025-10-07,2020-05-27,臺北市動物之家,https://www.pet.gov.tw/upload/pic/70d98292-3e9d-493c-af05-0588cc256824.jpg,,2025-10-07,臺北市內湖區安美街191號,(02)87913254
231990,110112102,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,興得里	興隆路三段,,OPEN,,,2021-12-07,2999-12-31,2025-10-07,2021-11-21,臺北市動物之家,https://www.pet.gov.tw/upload/pic/0b51a7c3-bf40-4fd2-9e33-58fb9e530a0a.jpg,,2025-10-07,臺北市內湖區安美街191號,(02)87913254
417747,PAAAG1140808008,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,SMALL,黃色,CHILD,F,F,,,OPEN,,,2025-08-22,2999-12-31,2025-10-07,2025-08-08,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1754812309749.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
423033,PAAAG1140917012,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,SMALL,虎斑色,ADULT,F,F,,,OPEN,,,2025-10-03,2999-12-31,2025-10-07,2025-09-17,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1758242721822.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
417455,PAAAG1140806005,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,SMALL,黑白色,CHILD,F,F,,,OPEN,,,2025-08-22,2999-12-31,2025-10-07,2025-08-06,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1754555324968.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
414131,PAAAG1140712010,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,,,OPEN,,,2025-07-25,2999-12-31,2025-10-07,2025-07-12,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1752546856931.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
425155,AAAIG1141007001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑白色,ADULT,F,F,新莊區中正路,,OPEN,,,2025-10-07,2999-12-31,,2025-10-07,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
421913,AAAGG1140911001,3,56,新北市瑞芳區公立動物之家,貓,混種貓                 ,F,BIG,虎斑白色,ADULT,T,F,瑞芳區,,OPEN,,,2023-06-05,2999-12-31,2025-10-07,2025-09-11,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1759817478826.png,,2025-10-07,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),(02)24063481
423744,LAAAG1140911G3-1,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,五甲三路,,OPEN,,,2025-10-07,2999-12-31,2025-10-07,2025-09-11,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1758697420224.png,,2025-10-07,高雄市鼓山區萬壽路350號,(07)5519059
422995,PAAAG1140916009,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,,,OPEN,,,2025-10-03,2999-12-31,2025-10-07,2025-09-16,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1758242666655.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
422112,PAAAG1140910002,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,,,OPEN,,,2025-09-26,2999-12-31,2025-10-07,2025-09-10,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1757819881464.png,,2025-10-07,澎湖縣馬公市烏崁里260、261號,(06)9213559
423746,LAAAG1140911G3-2,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,F,BIG,黑色,ADULT,F,F,五甲三路,,OPEN,,,2025-10-07,2999-12-31,2025-10-07,2025-09-11,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1758697506409.png,,2025-10-07,高雄市鼓山區萬壽路350號,(07)5519059
